episode,step,temp_celsius,power_watts,coolant_flow_l_min,pue,hour_of_day,thermal_spike
159,170,45.88,489.51,107.6,1.2622,0.02,0
159,180,48.92,244.5,50.04,1.2921,0.03,0
159,190,47.6,391.56,67.98,1.3001,0.03,0
159,200,45.74,241.23,66.43,1.2835,0.03,0
159,210,47.13,284.43,117.5,1.3157,0.03,0
159,220,51.65,509.34,98.65,1.3073,0.03,0
159,230,51.77,712.79,76.06,1.3088,0.03,0
159,240,50.11,729.24,60.53,1.3007,0.03,0
159,250,52.22,521.5,111.19,1.2928,0.03,0
159,260,53.9,683.95,82.97,1.2311,0.04,0
159,270,52.14,655.41,58.23,1.3021,0.04,0
159,280,56.12,363.55,104.15,1.2707,0.04,0
159,290,57.05,209.38,51.67,1.2958,0.04,0
159,300,51.28,484.37,89.78,1.2868,0.04,0
159,310,52.84,290.15,113.67,1.3153,0.04,0
159,320,59.44,679.82,80.39,1.2844,0.04,0
159,330,57.98,566.78,115.05,1.2648,0.05,0
159,340,55.56,293.37,107.8,1.2733,0.05,0
159,350,55.81,468.98,116.26,1.2733,0.05,0
159,360,57.69,501.68,90.73,1.3006,0.05,0
159,370,59.1,499.69,108.41,1.2945,0.05,0
159,380,57.46,231.93,47.4,1.3023,0.05,0
159,390,60.47,704.94,110.3,1.2812,0.05,0
159,400,59.47,699.3,66.75,1.295,0.06,0
159,410,58.22,297.6,112.96,1.3026,0.06,0
159,420,63.14,405.01,60.05,1.275,0.06,0
159,430,57.39,301.77,93.09,1.3042,0.06,0
159,440,59.97,701.92,46.67,1.2833,0.06,0
159,450,57.65,337.44,70.79,1.2941,0.06,0
159,460,64.56,680.86,114.07,1.2608,0.06,0
159,470,61.8,611.11,97.66,1.2706,0.07,0
159,480,61.92,674.85,114.11,1.2861,0.07,0
159,490,55.84,230.88,86.25,1.2748,0.07,0
160,0,30.14,313.93,50.68,1.2725,0.0,0
160,10,31.05,251.24,54.19,1.3159,0.0,0
160,20,33.51,579.86,79.01,1.2757,0.0,0
160,30,32.08,224.96,88.59,1.2936,0.0,0
160,40,32.09,251.54,98.55,1.2935,0.01,0
160,50,37.24,315.05,93.93,1.2733,0.01,0
160,60,35.26,682.17,51.24,1.2895,0.01,0
160,70,35.47,680.07,45.39,1.322,0.01,0
160,80,41.59,727.56,84.15,1.2646,0.01,0
160,90,37.45,600.19,98.16,1.2923,0.01,0
160,100,38.49,622.33,54.21,1.2742,0.01,0
160,110,42.74,302.11,105.16,1.2567,0.02,0
160,120,44.62,261.59,62.65,1.2602,0.02,0
160,130,39.64,362.2,49.03,1.2632,0.02,0
160,140,44.62,250.45,105.25,1.2835,0.02,0
160,150,48.23,438.06,86.18,1.2746,0.02,0
160,160,46.4,712.83,72.98,1.2914,0.02,0
160,170,49.25,697.31,105.66,1.3178,0.02,0
160,180,49.66,734.02,52.17,1.2862,0.03,0
160,190,46.48,381.64,64.58,1.2658,0.03,0
160,200,47.17,776.21,71.28,1.266,0.03,0
160,210,48.47,244.46,83.4,1.2947,0.03,0
160,220,45.6,559.91,59.78,1.2928,0.03,0
160,230,47.7,396.17,88.53,1.3095,0.03,0
160,240,53.11,773.96,95.51,1.2944,0.03,0
160,250,46.12,780.0,55.31,1.2511,0.03,0
160,260,53.17,592.78,111.39,1.2899,0.04,0
160,270,53.72,388.79,50.99,1.2861,0.04,0
160,280,55.3,726.69,101.4,1.2942,0.04,0
160,290,55.3,309.82,60.06,1.2725,0.04,0
160,300,54.62,275.23,110.51,1.2789,0.04,0
160,310,58.39,436.72,115.41,1.2505,0.04,0
160,320,54.82,345.62,102.43,1.2832,0.04,0
160,330,57.18,348.14,106.8,1.2827,0.05,0
160,340,56.6,345.04,73.91,1.2667,0.05,0
160,350,58.08,484.45,42.37,1.2471,0.05,0
160,360,57.76,639.04,92.15,1.2545,0.05,0
160,370,55.8,554.03,82.82,1.26,0.05,0
160,380,55.34,455.96,71.61,1.2482,0.05,0
160,390,57.88,523.45,110.12,1.2832,0.05,0
160,400,60.41,280.46,43.18,1.2647,0.06,0
160,410,58.49,375.27,95.05,1.2718,0.06,0
160,420,63.32,619.37,110.6,1.2868,0.06,0
160,430,59.36,612.75,105.15,1.2877,0.06,0
160,440,60.3,495.83,113.38,1.2503,0.06,0
160,450,60.06,784.78,67.57,1.3038,0.06,0
160,460,61.58,731.22,74.95,1.2988,0.06,0
160,470,63.35,555.57,56.59,1.2264,0.07,0
160,480,64.49,460.64,97.91,1.3456,0.07,0
160,490,61.73,548.56,65.53,1.2504,0.07,0
161,0,31.01,262.04,84.11,1.3033,0.0,0
161,10,31.94,314.43,70.51,1.257,0.0,0
161,20,33.56,299.85,106.74,1.3078,0.0,0
161,30,31.67,212.81,110.77,1.2735,0.0,0
161,40,34.79,308.39,110.11,1.2743,0.01,0
161,50,33.29,663.96,58.48,1.3154,0.01,0
161,60,34.34,547.29,45.66,1.2764,0.01,0
161,70,39.92,547.16,54.97,1.2902,0.01,0
161,80,40.22,349.67,96.57,1.2863,0.01,0
161,90,39.72,689.06,118.67,1.2618,0.01,0
161,100,41.17,487.69,40.49,1.2799,0.01,0
161,110,37.75,741.43,85.31,1.2638,0.02,0
161,120,41.33,675.42,71.96,1.2569,0.02,0
161,130,44.13,502.74,96.35,1.2583,0.02,0
161,140,41.57,342.61,114.75,1.2974,0.02,0
161,150,46.99,415.04,88.87,1.2391,0.02,0
161,160,47.23,643.91,62.23,1.2572,0.02,0
161,170,48.9,549.62,66.93,1.3177,0.02,0
161,180,48.88,313.36,42.77,1.3164,0.03,0
161,190,47.96,376.49,86.55,1.2866,0.03,0
161,200,49.79,265.84,99.81,1.3095,0.03,0
161,210,50.47,557.99,79.83,1.2757,0.03,0
161,220,48.66,786.4,104.53,1.3049,0.03,0
161,230,49.1,413.29,88.43,1.2887,0.03,0
161,240,53.22,218.26,45.19,1.2736,0.03,0
161,250,52.45,743.37,51.25,1.3212,0.03,0
161,260,52.54,621.24,107.46,1.3008,0.04,0
161,270,53.75,776.32,43.16,1.2581,0.04,0
161,280,52.72,695.64,53.8,1.2398,0.04,0
161,290,52.6,283.96,46.41,1.2613,0.04,0
161,300,58.05,515.8,89.77,1.2937,0.04,0
161,310,54.75,411.98,108.86,1.247,0.04,0
161,320,54.23,710.97,65.61,1.2507,0.04,0
161,330,58.56,242.36,52.9,1.3084,0.05,0
161,340,56.59,453.87,100.59,1.2313,0.05,0
161,350,53.36,242.2,64.47,1.2804,0.05,0
161,360,58.19,794.32,48.41,1.2685,0.05,0
161,370,60.31,441.65,117.92,1.2825,0.05,0
161,380,60.24,660.11,102.52,1.287,0.05,0
161,390,57.25,698.31,42.14,1.2724,0.05,0
161,400,59.93,505.66,41.5,1.2573,0.06,0
161,410,58.85,771.1,97.22,1.2638,0.06,0
161,420,57.69,277.39,80.06,1.2398,0.06,0
161,430,58.93,214.24,46.98,1.3094,0.06,0
161,440,62.62,783.51,45.01,1.2868,0.06,0
161,450,59.11,467.37,103.4,1.2631,0.06,0
161,460,62.12,368.93,88.53,1.3115,0.06,0
161,470,56.8,206.45,93.18,1.286,0.07,0
161,480,63.05,586.54,93.14,1.2762,0.07,0
161,490,61.63,384.07,50.38,1.312,0.07,0
162,0,31.82,722.47,104.38,1.283,0.0,0
162,10,30.73,239.38,90.32,1.2972,0.0,0
162,20,33.29,401.74,66.72,1.2844,0.0,0
162,30,33.63,279.89,97.66,1.2519,0.0,0
162,40,35.31,610.78,50.23,1.2059,0.01,0
162,50,36.55,453.96,108.85,1.3283,0.01,0
162,60,36.69,251.05,70.22,1.268,0.01,0
162,70,38.73,680.44,87.99,1.247,0.01,0
162,80,39.39,532.59,97.23,1.2304,0.01,0
162,90,43.21,494.66,78.09,1.2572,0.01,0
162,100,39.29,238.14,80.01,1.2852,0.01,0
162,110,41.21,673.9,88.52,1.2797,0.02,0
162,120,47.48,333.92,76.52,1.3047,0.02,0
162,130,42.97,366.64,78.12,1.269,0.02,0
162,140,46.42,552.16,65.53,1.2825,0.02,0
162,150,45.26,505.88,106.32,1.2574,0.02,0
162,160,44.02,696.98,57.87,1.2499,0.02,0
162,170,48.87,611.35,79.89,1.2946,0.02,0
162,180,50.57,667.32,98.23,1.2732,0.03,0
162,190,51.11,677.22,67.83,1.2849,0.03,0
162,200,47.33,398.87,55.42,1.2796,0.03,0
162,210,46.64,523.6,66.02,1.2636,0.03,0
162,220,48.71,219.78,112.04,1.2508,0.03,0
162,230,52.28,660.32,86.68,1.2539,0.03,0
162,240,48.78,389.72,42.49,1.2875,0.03,0
162,250,50.17,708.46,111.71,1.2907,0.03,0
162,260,58.26,643.33,117.08,1.2808,0.04,0
162,270,54.99,475.18,92.54,1.2864,0.04,0
162,280,55.05,407.82,94.6,1.3059,0.04,0
162,290,53.32,331.43,65.57,1.2927,0.04,0
162,300,54.18,221.61,100.71,1.311,0.04,0
162,310,58.08,606.52,76.48,1.2625,0.04,0
162,320,55.06,515.38,117.76,1.2555,0.04,0
162,330,52.78,586.61,111.8,1.2564,0.05,0
162,340,60.26,263.51,114.0,1.3184,0.05,0
162,350,57.0,283.9,93.29,1.2559,0.05,0
162,360,57.91,653.66,64.83,1.276,0.05,0
162,370,57.98,274.88,53.9,1.2704,0.05,0
162,380,55.82,420.24,79.34,1.2954,0.05,0
162,390,57.21,367.69,115.41,1.2384,0.05,0
162,400,62.1,386.38,74.2,1.2823,0.06,0
162,410,56.99,354.27,61.87,1.2804,0.06,0
162,420,60.75,375.41,105.9,1.2753,0.06,0
162,430,60.75,355.26,83.89,1.2762,0.06,0
162,440,59.41,209.4,49.4,1.2798,0.06,0
162,450,57.31,338.56,52.56,1.2859,0.06,0
162,460,60.38,371.16,63.5,1.2793,0.06,0
162,470,61.38,346.56,64.64,1.2732,0.07,0
162,480,60.06,518.07,119.35,1.2926,0.07,0
162,490,63.89,353.82,104.9,1.2572,0.07,0
163,0,28.56,583.45,44.56,1.2456,0.0,0
163,10,31.71,789.57,104.22,1.2621,0.0,0
163,20,30.01,644.41,114.68,1.2854,0.0,0
163,30,32.33,704.89,52.87,1.2689,0.0,0
163,40,33.3,516.44,48.42,1.2792,0.01,0
163,50,37.21,255.95,74.08,1.2707,0.01,0
163,60,38.59,348.48,105.13,1.2737,0.01,0
163,70,40.86,689.35,47.75,1.2615,0.01,0
163,80,39.46,420.32,46.45,1.2641,0.01,0
163,90,40.45,347.44,59.36,1.2696,0.01,0
163,100,41.22,637.3,52.36,1.26,0.01,0
163,110,44.82,481.4,42.27,1.2525,0.02,0
163,120,44.95,613.3,56.8,1.2275,0.02,0
163,130,44.38,589.64,52.39,1.2825,0.02,0
163,140,47.31,354.7,90.96,1.3019,0.02,0
163,150,48.35,740.59,91.21,1.3007,0.02,0
163,160,46.56,261.48,98.96,1.2764,0.02,0
163,170,46.22,670.44,68.84,1.2649,0.02,0
163,180,48.3,604.94,61.18,1.2816,0.03,0
163,190,47.2,756.47,92.32,1.2591,0.03,0
163,200,52.29,419.32,56.01,1.2648,0.03,0
163,210,49.72,664.97,49.59,1.2866,0.03,0
163,220,50.95,611.25,93.45,1.2675,0.03,0
163,230,48.81,386.65,98.76,1.254,0.03,0
163,240,49.05,520.36,108.08,1.292,0.03,0
163,250,51.64,657.91,119.74,1.2879,0.03,0
163,260,50.69,440.89,50.18,1.3245,0.04,0
163,270,52.2,520.31,61.58,1.261,0.04,0
163,280,51.13,594.15,117.4,1.252,0.04,0
163,290,54.99,316.91,84.41,1.2878,0.04,0
163,300,51.84,506.71,95.49,1.2552,0.04,0
163,310,58.54,577.15,110.07,1.2656,0.04,0
163,320,57.05,401.64,114.08,1.2971,0.04,0
163,330,55.75,498.24,93.25,1.276,0.05,0
163,340,59.39,735.04,105.7,1.2918,0.05,0
163,350,57.9,673.02,105.8,1.2582,0.05,0
163,360,59.23,368.3,96.1,1.266,0.05,0
163,370,55.73,371.16,112.78,1.277,0.05,0
163,380,56.97,552.38,42.71,1.2696,0.05,0
163,390,55.53,229.29,40.7,1.2919,0.05,0
163,400,55.44,754.36,71.21,1.2589,0.06,0
163,410,58.5,645.03,76.6,1.2729,0.06,0
163,420,61.07,498.1,87.5,1.2421,0.06,0
163,430,60.96,537.48,112.26,1.24,0.06,0
163,440,62.4,427.9,86.62,1.2541,0.06,0
163,450,61.05,707.87,41.95,1.2791,0.06,0
163,460,62.11,685.9,68.34,1.2916,0.06,0
163,470,62.04,255.55,74.73,1.2961,0.07,0
163,480,56.1,712.66,105.14,1.2483,0.07,0
163,490,63.69,351.72,42.49,1.2978,0.07,0
164,0,28.15,281.65,93.47,1.266,0.0,0
164,10,32.02,486.15,56.1,1.2679,0.0,0
164,20,31.18,330.56,69.74,1.2421,0.0,0
164,30,32.89,608.24,95.4,1.2621,0.0,0
164,40,33.62,580.77,80.68,1.2662,0.01,0
164,50,31.28,762.7,76.79,1.2643,0.01,0
164,60,36.1,754.79,74.19,1.2686,0.01,0
164,70,38.74,746.2,85.59,1.2509,0.01,0
164,80,38.96,679.06,88.36,1.2559,0.01,0
164,90,40.21,573.91,107.42,1.2551,0.01,0
164,100,40.75,303.98,98.01,1.2332,0.01,0
164,110,41.76,724.45,94.48,1.2508,0.02,0
164,120,45.36,463.67,48.52,1.2466,0.02,0
164,130,44.41,759.07,62.39,1.3124,0.02,0
164,140,46.1,778.99,71.53,1.2759,0.02,0
164,150,45.01,432.48,76.93,1.2647,0.02,0
164,160,47.72,218.24,93.31,1.266,0.02,0
164,170,48.7,753.81,66.91,1.2716,0.02,0
164,180,47.29,531.46,58.51,1.2799,0.03,0
164,190,49.45,209.54,40.52,1.2787,0.03,0
164,200,51.9,278.75,97.48,1.3042,0.03,0
164,210,51.11,589.91,94.33,1.2932,0.03,0
164,220,49.57,675.88,114.56,1.2897,0.03,0
164,230,55.99,465.41,114.5,1.2669,0.03,0
164,240,49.79,363.74,56.5,1.2848,0.03,0
164,250,53.15,330.21,100.16,1.3038,0.03,0
164,260,55.71,474.08,98.51,1.2151,0.04,0
164,270,54.94,778.03,88.63,1.2898,0.04,0
164,280,54.36,247.89,116.68,1.2477,0.04,0
164,290,54.78,427.61,79.18,1.2759,0.04,0
164,300,55.08,316.23,90.24,1.2663,0.04,0
164,310,55.47,513.16,116.51,1.3414,0.04,0
164,320,52.81,782.75,114.12,1.259,0.04,0
164,330,54.19,240.97,112.21,1.3078,0.05,0
164,340,55.92,215.81,54.52,1.2752,0.05,0
164,350,54.93,239.3,76.25,1.2643,0.05,0
164,360,61.3,792.89,44.14,1.2807,0.05,0
164,370,55.36,480.24,108.0,1.2471,0.05,0
164,380,59.28,278.11,78.11,1.2685,0.05,0
164,390,60.57,764.8,99.37,1.3191,0.05,0
164,400,58.58,787.22,52.79,1.2731,0.06,0
164,410,58.49,798.61,88.52,1.2461,0.06,0
164,420,61.39,515.29,72.96,1.2467,0.06,0
164,430,60.23,235.28,52.06,1.2734,0.06,0
164,440,63.43,486.55,109.71,1.2788,0.06,0
164,450,61.81,550.61,100.21,1.2703,0.06,0
164,460,60.92,557.73,91.45,1.2862,0.06,0
164,470,60.52,222.68,58.77,1.2923,0.07,0
164,480,63.3,572.41,102.38,1.2819,0.07,0
164,490,59.7,767.65,49.2,1.2514,0.07,0
165,0,27.74,217.73,53.39,1.2988,0.0,0
165,10,35.97,515.46,44.53,1.2758,0.0,0
165,20,32.41,563.01,115.12,1.2724,0.0,0
165,30,33.47,772.85,98.74,1.2724,0.0,0
165,40,35.97,214.41,75.5,1.2815,0.01,0
165,50,34.6,589.78,81.25,1.2569,0.01,0
165,60,37.53,609.66,67.05,1.2544,0.01,0
165,70,40.91,545.02,47.76,1.2702,0.01,0
165,80,38.42,697.31,75.02,1.2862,0.01,0
165,90,41.9,573.21,94.17,1.2602,0.01,0
165,100,42.11,457.55,67.13,1.2808,0.01,0
165,110,41.18,660.3,50.75,1.2692,0.02,0
165,120,41.2,335.58,84.28,1.3206,0.02,0
165,130,44.12,227.59,116.35,1.2541,0.02,0
165,140,44.68,263.63,110.14,1.292,0.02,0
165,150,45.53,377.54,109.59,1.2848,0.02,0
165,160,49.13,263.97,102.73,1.2381,0.02,0
165,170,49.96,731.99,75.93,1.2567,0.02,0
165,180,50.03,736.64,84.78,1.2675,0.03,0
165,190,50.13,506.45,106.72,1.2572,0.03,0
165,200,53.26,768.15,82.63,1.255,0.03,0
165,210,47.37,774.64,46.88,1.2809,0.03,0
165,220,47.76,462.05,91.29,1.2941,0.03,0
165,230,52.91,254.99,75.81,1.2695,0.03,0
165,240,52.11,522.79,111.42,1.298,0.03,0
165,250,52.94,243.49,52.81,1.2939,0.03,0
165,260,49.38,265.71,99.24,1.2531,0.04,0
165,270,51.74,512.92,51.78,1.2951,0.04,0
165,280,58.58,791.94,75.08,1.2366,0.04,0
165,290,56.78,375.64,78.6,1.2737,0.04,0
165,300,53.46,240.96,80.72,1.2612,0.04,0
165,310,53.73,547.94,118.86,1.2783,0.04,0
165,320,59.58,283.74,44.01,1.2464,0.04,0
165,330,59.95,775.93,93.46,1.2654,0.05,0
165,340,58.09,771.7,117.11,1.268,0.05,0
165,350,57.56,418.52,111.28,1.2619,0.05,0
165,360,63.8,292.58,59.93,1.2681,0.05,0
165,370,61.64,474.7,80.48,1.2776,0.05,0
165,380,55.46,269.08,58.73,1.2555,0.05,0
165,390,58.61,665.36,70.45,1.2596,0.05,0
165,400,61.8,634.39,40.07,1.2728,0.06,0
165,410,62.76,686.72,57.03,1.2397,0.06,0
165,420,59.65,772.24,42.47,1.2667,0.06,0
165,430,61.61,692.69,118.04,1.2626,0.06,0
165,440,61.53,592.54,50.0,1.2534,0.06,0
165,450,58.82,761.73,61.36,1.2697,0.06,0
165,460,63.33,715.47,109.26,1.2544,0.06,0
165,470,62.72,216.57,79.87,1.2369,0.07,0
165,480,62.37,499.23,115.09,1.2734,0.07,0
165,490,63.37,343.77,109.75,1.2812,0.07,0
166,0,30.63,366.67,87.3,1.271,0.0,0
166,10,30.93,795.1,111.34,1.2405,0.0,0
166,20,32.15,462.61,92.83,1.2891,0.0,0
166,30,31.26,428.95,80.3,1.2403,0.0,0
166,40,34.34,724.99,112.52,1.2492,0.01,0
166,50,38.56,679.99,106.6,1.25,0.01,0
166,60,37.12,424.79,80.13,1.2544,0.01,0
166,70,36.1,374.28,83.14,1.2802,0.01,0
166,80,38.58,302.2,80.47,1.2697,0.01,0
166,90,42.41,350.42,98.06,1.2508,0.01,0
166,100,39.43,303.87,56.58,1.2553,0.01,0
166,110,42.1,249.29,52.88,1.2957,0.02,0
166,120,43.54,721.71,106.76,1.2832,0.02,0
166,130,40.23,750.98,49.81,1.2639,0.02,0
166,140,44.46,476.62,105.78,1.268,0.02,0
166,150,46.95,597.09,40.54,1.3211,0.02,0
166,160,45.52,355.14,102.45,1.222,0.02,0
166,170,43.28,489.79,69.07,1.2916,0.02,0
166,180,48.73,640.45,77.17,1.2558,0.03,0
166,190,48.05,378.02,73.42,1.2509,0.03,0
166,200,48.18,250.71,47.9,1.262,0.03,0
166,210,48.79,422.35,92.23,1.2396,0.03,0
166,220,47.22,600.42,76.01,1.2716,0.03,0
166,230,53.19,689.85,97.57,1.2271,0.03,0
166,240,48.99,488.39,71.52,1.296,0.03,0
166,250,51.6,500.08,98.99,1.2658,0.03,0
166,260,51.56,551.67,64.87,1.2937,0.04,0
166,270,57.02,242.37,69.1,1.2385,0.04,0
166,280,53.56,511.64,82.34,1.2969,0.04,0
166,290,52.76,797.64,77.44,1.2567,0.04,0
166,300,54.74,299.97,74.49,1.285,0.04,0
166,310,54.73,615.4,73.13,1.2463,0.04,0
166,320,54.07,521.73,102.69,1.2529,0.04,0
166,330,56.9,671.07,62.05,1.294,0.05,0
166,340,60.39,283.82,73.19,1.2833,0.05,0
166,350,58.79,222.45,52.98,1.2664,0.05,0
166,360,58.93,233.37,47.12,1.2582,0.05,0
166,370,55.54,692.46,59.13,1.1912,0.05,0
166,380,60.51,265.1,48.96,1.2312,0.05,0
166,390,60.1,212.87,68.29,1.2582,0.05,0
166,400,57.63,513.84,65.58,1.2695,0.06,0
166,410,60.85,292.09,71.42,1.282,0.06,0
166,420,59.19,447.24,76.6,1.2831,0.06,0
166,430,60.36,772.22,56.89,1.2917,0.06,0
166,440,62.69,543.12,83.7,1.2794,0.06,0
166,450,59.73,755.26,92.54,1.2518,0.06,0
166,460,58.83,773.14,113.11,1.3162,0.06,0
166,470,57.87,594.23,56.27,1.2867,0.07,0
166,480,63.58,545.1,96.85,1.2432,0.07,0
166,490,62.06,350.2,77.12,1.2483,0.07,0
167,0,28.92,766.73,70.97,1.2653,0.0,0
167,10,32.29,568.84,86.65,1.2706,0.0,0
167,20,35.44,640.98,50.31,1.2915,0.0,0
167,30,36.8,383.91,77.64,1.2318,0.0,0
167,40,34.65,317.56,104.14,1.256,0.01,0
167,50,35.15,282.43,82.02,1.2449,0.01,0
167,60,36.62,779.66,76.61,1.2753,0.01,0
167,70,35.98,703.07,110.92,1.278,0.01,0
167,80,42.87,202.35,92.4,1.2787,0.01,0
167,90,43.91,687.91,88.54,1.2512,0.01,0
167,100,44.64,572.09,108.48,1.2802,0.01,0
167,110,42.08,702.01,55.03,1.2278,0.02,0
167,120,45.32,260.52,50.29,1.2615,0.02,0
167,130,44.67,582.17,85.77,1.2321,0.02,0
167,140,42.09,638.61,70.62,1.2357,0.02,0
167,150,47.46,633.88,73.37,1.235,0.02,0
167,160,46.78,434.41,74.0,1.2726,0.02,0
167,170,48.06,560.98,118.83,1.3023,0.02,0
167,180,46.61,372.77,98.54,1.2871,0.03,0
167,190,47.48,604.16,47.31,1.2795,0.03,0
167,200,49.25,585.92,65.11,1.2821,0.03,0
167,210,52.69,516.23,62.71,1.2584,0.03,0
167,220,48.83,236.77,110.73,1.2302,0.03,0
167,230,50.17,768.84,43.94,1.2653,0.03,0
167,240,51.99,772.86,88.02,1.271,0.03,0
167,250,52.53,310.46,44.33,1.2526,0.03,0
167,260,49.12,539.0,103.3,1.2437,0.04,0
167,270,55.32,202.35,114.23,1.2701,0.04,0
167,280,54.43,571.84,77.44,1.2719,0.04,0
167,290,56.92,341.37,66.28,1.2822,0.04,0
167,300,53.56,277.53,109.59,1.2238,0.04,0
167,310,52.96,493.71,68.37,1.2722,0.04,0
167,320,56.17,462.54,75.51,1.2878,0.04,0
167,330,55.3,392.29,84.59,1.2698,0.05,0
167,340,58.91,258.39,112.73,1.2816,0.05,0
167,350,56.79,734.79,59.77,1.2729,0.05,0
167,360,58.69,646.99,50.2,1.3013,0.05,0
167,370,58.15,230.6,51.11,1.2898,0.05,0
167,380,59.39,585.0,56.62,1.2706,0.05,0
167,390,59.01,581.95,85.55,1.3069,0.05,0
167,400,57.4,712.81,83.17,1.2764,0.06,0
167,410,56.67,502.55,111.33,1.2405,0.06,0
167,420,61.03,329.13,110.77,1.2467,0.06,0
167,430,57.02,561.81,88.29,1.2527,0.06,0
167,440,62.91,267.15,88.04,1.2735,0.06,0
167,450,62.39,559.67,85.39,1.285,0.06,0
167,460,61.8,600.77,47.0,1.2507,0.06,0
167,470,61.38,673.86,47.17,1.2799,0.07,0
167,480,63.15,306.37,106.66,1.2629,0.07,0
167,490,61.14,632.99,66.02,1.2297,0.07,0
168,0,30.15,365.66,60.11,1.2665,0.0,0
168,10,28.11,435.38,63.21,1.2909,0.0,0
168,20,32.89,666.88,104.67,1.2771,0.0,0
168,30,33.07,288.41,95.2,1.2699,0.0,0
168,40,38.14,578.92,77.07,1.2618,0.01,0
168,50,38.82,774.58,71.84,1.302,0.01,0
168,60,35.55,477.09,43.76,1.2656,0.01,0
168,70,35.37,752.05,113.74,1.2347,0.01,0
168,80,38.46,233.83,113.28,1.2864,0.01,0
168,90,41.7,330.83,41.14,1.2965,0.01,0
168,100,37.77,599.36,56.94,1.2431,0.01,0
168,110,44.17,638.53,73.93,1.2628,0.02,0
168,120,47.74,730.83,62.69,1.2533,0.02,0
168,130,42.75,487.66,84.22,1.2807,0.02,0
168,140,44.2,216.69,63.14,1.2864,0.02,0
168,150,46.77,332.13,96.94,1.2387,0.02,0
168,160,47.43,673.37,100.86,1.2487,0.02,0
168,170,43.99,371.03,105.79,1.2863,0.02,0
168,180,49.69,446.49,56.06,1.2723,0.03,0
168,190,50.13,322.41,117.83,1.2775,0.03,0
168,200,49.72,508.8,48.66,1.2287,0.03,0
168,210,49.43,437.53,93.97,1.2037,0.03,0
168,220,48.57,416.56,86.39,1.2942,0.03,0
168,230,50.57,225.07,114.29,1.2838,0.03,0
168,240,56.09,337.2,57.51,1.2444,0.03,0
168,250,52.69,541.62,71.61,1.2541,0.03,0
168,260,53.09,283.8,40.7,1.2808,0.04,0
168,270,56.71,276.73,47.41,1.3104,0.04,0
168,280,54.21,750.69,90.71,1.2842,0.04,0
168,290,55.61,584.7,58.39,1.2543,0.04,0
168,300,54.92,242.05,51.51,1.2693,0.04,0
168,310,54.63,310.93,107.7,1.2715,0.04,0
168,320,57.12,674.05,52.42,1.2679,0.04,0
168,330,55.87,209.68,102.33,1.2596,0.05,0
168,340,55.07,386.84,118.32,1.2913,0.05,0
168,350,58.08,564.41,69.54,1.2763,0.05,0
168,360,63.21,600.23,114.82,1.2969,0.05,0
168,370,54.57,534.2,42.05,1.248,0.05,0
168,380,59.87,600.57,104.8,1.2373,0.05,0
168,390,59.43,527.46,83.08,1.2719,0.05,0
168,400,61.28,376.43,79.91,1.3366,0.06,0
168,410,57.21,230.18,118.16,1.2729,0.06,0
168,420,58.52,439.54,118.44,1.265,0.06,0
168,430,59.34,537.2,74.51,1.2776,0.06,0
168,440,60.8,780.65,90.7,1.2638,0.06,0
168,450,61.69,295.26,94.58,1.2855,0.06,0
168,460,59.48,517.63,66.83,1.291,0.06,0
168,470,63.24,456.3,85.67,1.2975,0.07,0
168,480,62.54,539.34,108.02,1.2468,0.07,0
168,490,63.37,285.65,75.83,1.3085,0.07,0
169,0,30.91,579.2,64.33,1.2423,0.0,0
169,10,32.3,524.18,97.41,1.2453,0.0,0
169,20,32.07,232.91,94.56,1.2415,0.0,0
169,30,32.58,603.18,59.28,1.2662,0.0,0
169,40,32.42,786.88,73.3,1.2324,0.01,0
169,50,37.69,762.4,63.86,1.275,0.01,0
169,60,37.08,528.11,118.43,1.244,0.01,0
169,70,39.8,501.29,83.91,1.2489,0.01,0
169,80,39.64,617.24,116.46,1.2305,0.01,0
169,90,43.08,301.65,117.75,1.2538,0.01,0
169,100,36.87,733.7,100.31,1.2283,0.01,0
169,110,40.9,590.01,112.73,1.2313,0.02,0
169,120,41.79,456.35,96.58,1.2822,0.02,0
169,130,43.48,600.33,61.85,1.2678,0.02,0
169,140,48.28,336.71,92.46,1.2196,0.02,0
169,150,47.61,526.67,49.7,1.2451,0.02,0
169,160,45.57,481.35,86.85,1.2573,0.02,0
169,170,48.45,673.99,56.28,1.2364,0.02,0
169,180,50.88,671.03,90.53,1.2577,0.03,0
169,190,46.16,254.64,93.88,1.2404,0.03,0
169,200,52.18,216.68,70.84,1.3022,0.03,0
169,210,53.13,308.23,40.47,1.2828,0.03,0
169,220,52.49,418.29,57.3,1.2852,0.03,0
169,230,52.96,695.58,90.97,1.2571,0.03,0
169,240,51.04,374.65,40.39,1.2358,0.03,0
169,250,52.05,491.02,54.69,1.2609,0.03,0
169,260,55.32,455.87,54.98,1.2822,0.04,0
169,270,54.58,408.61,41.45,1.2526,0.04,0
169,280,55.34,597.85,76.52,1.2513,0.04,0
169,290,53.66,545.18,95.14,1.2484,0.04,0
169,300,55.7,263.12,86.55,1.2637,0.04,0
169,310,59.3,770.73,70.1,1.2631,0.04,0
169,320,53.65,327.54,100.62,1.3058,0.04,0
169,330,60.5,517.76,60.57,1.249,0.05,0
169,340,58.1,745.8,78.48,1.3027,0.05,0
